Trace_ID,User_Query,Expected_Reason,Predicted_Reason,Expected_Network,Predicted_Network,Confidence,Reasoning,Dimension_Tuple,Reason_Match,Network_Match
SYN073,"I’m really annoyed right now. I canceled my subscription by accident, but I thought I’d just get charged a low fee on Discover for your services. What can I do to resolve this?",subscription_canceled,13.2,discover,discover,0.95,"The dispute involves a subscription that was canceled but the customer was still charged, which aligns with the reason code for subscription cancellation issues (13.2). The payment network mentioned is Discover, as stated in the description.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN020,dispute for merchandise not recognized on my visa,unrecognized,10.4,visa,visa,0.95,"The dispute mentions 'merchandise not recognized', which indicates an unauthorized transaction. The payment network is explicitly stated as 'visa', and the most appropriate reason code for this situation is '10.4' for fraud (unauthorized). The high confidence score reflects the clear indication of an unrecognized charge.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN152,"Hey! I was checking my account and I saw a high amount charge from a merchant I don’t recognize on my MasterCard. It’s for some merchandise, and I’m not sure what’s going on. Can you look into it for me?",unrecognized,10.4,mastercard,mastercard,0.95,"The dispute involves an unrecognized charge on a MasterCard, indicating a potential unauthorized transaction. The most appropriate reason code is 10.4 for fraud, as the customer claims they did not authorize the charge.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN179,"frustrated, subscription was supposed to stop!",subscription_canceled,13.2,amex,visa,0.95,"The dispute indicates frustration over a subscription that was supposed to stop, which aligns with the reason code for subscription cancellation issues (13.2). No specific payment network was mentioned, so the default is set to Visa.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,0
SYN126,I would like to formally address an issue with a recent transaction made using my Amex card. It seems that my purchase for merchandise at your store was not processed correctly. Can you assist me with this?,credit_not_processed,13.3,amex,amex,0.85,"The dispute involves a transaction made with an Amex card, indicating the payment network is Amex. The customer mentions an issue with the processing of their purchase for merchandise, which suggests a problem with the item received, aligning with the reason code for 'Not as Described/Defective' (13.3). The confidence score reflects a strong alignment with the provided description.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN205,"I’m reaching out because I think I’ve fallen victim to a fraudulent transaction on my Discover card. I paid a large amount for some services, and now I’m really confused about how to dispute it. Can you help explain the details I need to provide?",fraudulent,10.4,discover,discover,0.95,"The dispute involves a claim of a fraudulent transaction on a Discover card, indicating that the cardholder did not authorize the charge. The reason code 10.4 is appropriate as it pertains to unauthorized transactions. The high confidence score reflects the clear indication of fraud in the description.","{""DisputeReason"":""fraudulent"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""confused"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN047,Confused! Why is my amex showing a duplicate for a small item?,duplicate,12.6,amex,amex,0.95,"The dispute mentions 'amex' indicating the payment network is American Express. The description refers to a duplicate charge for a small item, which aligns with the reason code for duplicate transactions (12.6). The nature of the complaint does not suggest fraud, as it appears to be a billing error.","{""DisputeReason"":""duplicate"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN074,"Why was my subscription canceled? I paid a small amount using Discover, and I didn’t intend to end my subscription to your services. This is frustrating! Can someone assist?",subscription_canceled,13.2,discover,discover,0.95,"The dispute involves a subscription cancellation issue where the customer did not intend to end their subscription, indicating a misunderstanding or error related to recurring billing. The appropriate reason code for this situation is 13.2, which specifically addresses subscription cancellations. The payment network is Discover, as explicitly mentioned in the dispute description.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN100,"item unsatisfactory, low cost transaction on visa",product_unacceptable,13.3,visa,visa,0.9,"The dispute mentions 'item unsatisfactory', which indicates a quality issue with the product received. This aligns with Visa Reason Code 13.3 for 'Not as Described/Defective'. The payment network is identified as Visa from the description.","{""DisputeReason"":""product_unacceptable"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN127,"Hello, I’m writing to report a problem with a recent transaction on my Amex card. The payment for merchandise didn’t go through, and I need to resolve this issue as soon as possible. Thank you!",credit_not_processed,13.1,amex,amex,0.9,"The dispute involves a transaction on an Amex card where the payment for merchandise didn't go through, indicating that the merchandise was not received. This aligns with the reason code for 'Merchandise Not Received' (13.1). The network is identified as 'amex' based on the explicit mention of the card type.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""formal"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN153,"So, there’s a charge on my Mastercard for merchandise that I don’t recognize, and it’s a high amount. I’m pretty neutral about this but would like to resolve it. Can you tell me what steps I should take?",unrecognized,10.4,mastercard,mastercard,0.95,"The dispute involves an unrecognized charge on a Mastercard, which indicates a potential unauthorized transaction. The reason code 10.4 is appropriate as the customer does not recognize the charge and is neutral about it, suggesting they believe it may be fraudulent.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN021,credit not processed for my recent mastercard purchase of merchandise,credit_not_processed,13.6,mastercard,mastercard,0.95,"The payment network is identified as Mastercard based on the explicit mention in the dispute description. The reason code 13.6 is selected because the customer states that a credit was not processed for a recent purchase, indicating a refund issue.","{""DisputeReason"":""credit_not_processed"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""recent_transaction"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN180,why am I still getting billed for low amount?,subscription_canceled,13.2,amex,visa,0.85,"The dispute indicates confusion about ongoing billing for a low amount, suggesting that the customer may have canceled a subscription but is still being charged. This aligns with the reason code for 'Subscription Canceled' (13.2). The payment network is defaulted to 'visa' as no specific network was mentioned.","{""DisputeReason"":""subscription_canceled"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""services"",""CustomerSentiment"":""frustrated"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,0
SYN206,"Dear Support Team, I would like to dispute a high amount transaction processed via Discover for a service that I cannot recognize. I have reviewed my account and cannot find any record of this charge and I would appreciate your assistance in resolving this matter promptly, as it is quite significant to my budget.",unrecognized,10.4,discover,discover,0.95,"The dispute involves a high amount transaction on a Discover card that the customer does not recognize, indicating a potential unauthorized charge. The most appropriate reason code is 10.4 for fraud (unauthorized), as the customer claims they cannot find any record of the charge.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""formal"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN048,"I see a double payment for a low-cost purchase on my amex, help!",duplicate,12.6,amex,amex,0.95,"The dispute mentions a 'double payment', which indicates a billing error related to duplicate transactions. The payment network is explicitly stated as 'amex', so it is classified under the American Express network. The reason code 12.6 is the most appropriate for this situation.","{""DisputeReason"":""duplicate"",""PaymentNetwork"":""amex"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""confused"",""TransactionContext"":""low_amount"",""QueryStyleAndDetail"":""short_keywords_minimal_detail""}",0,1
SYN101,"Hi, I placed an order for some merchandise a while ago using my Visa card, but I haven't received anything yet. Can you help me with this issue?",product_not_received,13.1,visa,visa,0.95,"The dispute involves a claim that merchandise was ordered but not received, which directly corresponds to the Visa Reason Code 13.1 for 'Merchandise Not Received'. The payment network is identified as Visa since the card used for the transaction is explicitly mentioned.","{""DisputeReason"":""product_not_received"",""PaymentNetwork"":""visa"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""old_transaction"",""QueryStyleAndDetail"":""natural_question_moderate_detail""}",0,1
SYN154,"I have a concern regarding a high-value transaction on my MasterCard. It appears to be for merchandise, but I don’t remember making this purchase, so I’d like to dispute this unrecognized charge. What can I do?",unrecognized,10.4,mastercard,mastercard,0.95,"The dispute involves an unrecognized charge on a MasterCard, which indicates a potential unauthorized transaction. The reason code 10.4 is appropriate as the customer does not recall making the purchase, suggesting it may be fraudulent.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""mastercard"",""MerchantServiceType"":""merchandise"",""CustomerSentiment"":""neutral"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
SYN207,"Hello, I'm reaching out regarding an unrecognized charge on my Discover card for services amounting to a large sum. I need detailed assistance in disputing this transaction, as it seems incorrect. Please provide guidance on how to proceed, including any possible documentation I should prepare.",unrecognized,10.4,discover,discover,0.95,"The dispute involves an unrecognized charge on a Discover card, indicating that the cardholder did not authorize the transaction. This aligns with the fraud reason code 10.4, which is specifically for unauthorized charges. The high confidence score reflects the clear indication of fraud in the description.","{""DisputeReason"":""unrecognized"",""PaymentNetwork"":""discover"",""MerchantServiceType"":""services"",""CustomerSentiment"":""formal"",""TransactionContext"":""high_amount"",""QueryStyleAndDetail"":""detailed_request_high_detail""}",0,1
