chapter_no,verse_no,question,answer
1,15,"શ્રી કૃષ્ણ, અર્જુન અને ભીમસેનના શંખનાદનો યુદ્ધની શરૂઆતમાં શું અર્થ છે?","શ્રી કૃષ્ણ, અર્જુન અને ભીમસેનના શંખનાદનો અર્થ યુદ્ધના આરંભનો સંકેત છે. આ શંખનાદ દ્વારા પાંડવો તેમના મનોબળ અને આત્મવિશ્વાસનો પ્રદર્શિત કરે છે, જે યુદ્ધ માટે તેમની તૈયારી અને દ્રઢતાને દર્શાવે છે."
1,15,"અધ્યાય ૧, શ્લોક ૧૫ માં, 'હૃષીકેશ' કયા માટે વપરાય છે અને તેનો અર્થ શું છે?","'હૃષીકેશ' શબ્દ શ્રી કૃષ્ણ માટે વપરાય છે. તેનો અર્થ છે ઇન્દ્રિયોના સ્વામી, જે દર્શાવે છે કે શ્રી કૃષ્ણ તેમના મન અને ઇન્દ્રિઓ પર સંપૂર્ણ નિયંત્રણ ધરાવે છે."
1,15,"ભગવદ ગીતા અનુસાર, કઈ રીતે મનુષ્યને તેમના કાર્યોમાં અવિરત રહેવું જોઈએ?","ભગવદ ગીતા મુજબ, મનુષ્યને તેમના કાર્યોમાં અવિરત રહેવું જોઈએ અને ફળની કામનાથી મુક્ત રહેવું જોઈએ. આ રીતે કર્મફળની આશાથી મુક્ત થઈને, વ્યક્તિનું મન સ્થિર અને શાંતિપૂર્ણ રહેશે."
1,16,"અધ્યાય ૧, શ્લોક ૧૬ માં, કયા શંખોનો ઉલ્લેખ કરવામાં આવ્યો છે?","માં યુધિષ્ઠિરના અનંતવિજય, નકુલના સુઘોષ અને સહદેવના મણિપુષ્પક શંખોનો ઉલ્લેખ કરવામાં આવ્યો છે. આ શંખો યુદ્ધના આરંભમાં મહત્ત્વપૂર્ણ છે."
1,16,"અધ્યાય ૧, શ્લોક ૧૬ માં, યુધિષ્ઠિરને કઈ રીતે ઓળખવામાં આવે છે?",યુધિષ્ઠિરને કુંતીપુત્ર અને રાજા તરીકે ઓળખવામાં આવે છે. તે પાંડવોમાં સૌથી મોટા અને ધર્મના માર્ગ પર ચાલનારા છે.
1,16,અનંતવિજય શંખ ફૂંકવાનો શું અર્થ થાય છે?,અનંતવિજય શંખ ફૂંકવાનું યુદ્ધના આરંભના સંકેતરૂપ છે અને વિજયની અપેક્ષા દર્શાવે છે. તે પાંડવોની સમર્પણ અને આત્મવિશ્વાસનું પ્રતીક છે.
1,16,કેમ પાંડવો માટે શંખનાદ મહત્વપૂર્ણ છે?,પાંડવો માટે શંખનાદ યુદ્ધની શરૂઆતને દર્શાવે છે અને તેમની આસ્થાનો પ્રતિનિધિત્વ કરે છે. તે તેમની નિષ્ઠા અને ધર્મ માટે લડવાની તત્પરતાનું પ્રતિક છે.
1,16,નકુલ અને સહદેવના શંખોના નામ શું છે?,નકુલના શંખનું નામ સુઘોષ છે અને સહદેવના શંખનું નામ મણિપુષ્પક છે. આ શંખો તેમની વિશિષ્ટતા અને પાંડવોની વૈવિધ્યતાનું પ્રતીક છે.
1,17,"અધ્યાય ૧, શ્લોક ૧૭ માં કાશ્ય રાજા અને શિખંડિની વિશેષતાઓ શું છે?","કાશ્ય રાજા ઉત્તમ ધનુર્ધર તરીકે ઓળખાય છે, જ્યારે શિખંડિ મહારથી છે, જે મહાન રથયોદ્ધા તરીકે ઓળખાય છે. તેમની આ વિશેષતાઓ તેમની યુદ્ધમાં મહત્વપૂર્ણ ભૂમિકા દર્શાવે છે."
1,17,શ્લોકમાં કયા મહારથીઓની યાદી આપવામાં આવી છે?,"શ્લોકમાં કાશ્ય રાજા, શિખંડિ, ધૃષ્ટદ્યુમ્ન, વિરાટ અને અપરાજિત સાત્યકીનો ઉલ્લેખ છે."
1,17,અપરાજિત સાત્યકીનો ઉલ્લેખ આ શ્લોકમાં શા માટે કરવામાં આવ્યો છે?,"અપરાજિત સાત્યકીનો ઉલ્લેખ તેનાની અવિનાશી અને અપરાજિત માનસિકતા દર્શાવવા માટે કરવામાં આવ્યો છે, જે યુદ્ધના મોરચે તેની અડગતા અને કુશળતા દર્શાવે છે."
1,17,દરેક યોદ્ધાની આ શ્લોકમાં વિશેષતા શું દર્શાવે છે?,"દરેક યોદ્ધાની વિશેષતા તેમના યુદ્ધમાં વિશિષ્ટ કુશળતા અને મહત્ત્વપૂર્ણ યોગદાનને દર્શાવે છે. કાશ્ય રાજાની ધનુર્વિદ્યા, શિખંડિનું મહારથીપણું, અને સાત્યકીની અપરાજિતતા તેમનામાં રહેલા વિશેષ ગુણોને વ્યક્ત કરે છે."
